dirty_name,dirty_label,name_length,word_count,has_prefix,has_suffix,is_uppercase,has_numbers,has_special_chars,prefix
Janet Hoosen,Person,12,2,False,False,False,False,False,None
Joe Park,Person,8,2,False,False,False,False,False,None
Rachèle Roe,Person,11,2,False,False,False,False,False,None
blakelee hedges,Person,15,2,False,False,False,False,False,None
JOCK TETLOW,Person,11,2,False,False,True,False,False,None
Meevee Devbug GMBH Co.,Company,22,4,False,False,False,False,True,None
Frank Myburgh,Person,13,2,False,False,False,False,False,None
nicolaas pretorius,Person,18,2,False,False,False,False,False,None
MISS Mrs. Danie Gordon,Person,22,4,False,False,False,False,True,None
Desiree Mokoena,Person,15,2,False,False,False,False,False,None
bliss lazonby,Person,13,2,False,False,False,False,False,None
UNIVERSIDAD METROPOLITANA CASTRO CARAZO,University,39,4,False,False,True,False,False,None
Mr murray simonetti,Person,19,3,False,False,False,False,False,None
Rochelle Healthcare,Person,19,2,False,False,False,False,False,None
MISS andrée normabell,Person,21,3,False,False,False,False,False,None
kim zondi,Person,9,2,False,False,False,False,False,None
prince loubser,Person,14,2,False,False,False,False,False,None
riffpath zazio Devcast Babblestorm Co,Company,37,5,False,False,False,False,False,None
Theodor Arboine,Person,15,2,False,False,False,False,False,None
ADDIA PURCHES,Person,13,2,False,False,True,False,False,None
Martha Theron,Person,13,2,False,False,False,False,False,None
Miss Angel Issett,Person,17,3,False,False,False,False,False,None
Sr. Petra Johannesson,Person,21,3,False,False,False,False,True,None
Rev. Thabang Brand,Person,18,3,False,False,False,False,True,None
Veronica Bosman,Person,15,2,False,False,False,False,False,None
Muxo Pl,Company,7,2,False,False,False,False,False,None
KPMG CONSULTING PVT LTD,Company,23,4,False,True,True,False,False,None
Mrs Charl Van Zyl,Person,17,4,False,False,False,False,False,None
Frank Brits,Person,11,2,False,False,False,False,False,None
Dr WAYNE PIETERSE,Person,17,3,False,False,False,False,False,None
béatrice caris,Person,14,2,False,False,False,False,False,None
African Publishing Ltd,Company,22,3,False,True,False,False,False,None
Dr Ronel Mostert,Person,16,3,False,False,False,False,False,None
AGACE BERROW,Person,12,2,False,False,True,False,False,None
MISS GARY MAKHANYA,Person,18,3,False,False,True,False,False,None
kagiso maluleka,Person,15,2,False,False,False,False,False,None
ooba PTY LTD.,Company,13,3,False,True,False,False,True,None
WARREN MANUEL,Person,13,2,False,False,True,False,False,None
Mr. Prudence Radebe,Person,19,3,False,False,False,False,True,None
MISS PERSONAL DLAMINI,Person,21,3,False,False,True,False,False,None
Miss MARCO PRINSLOO,Person,19,3,False,False,False,False,False,None
DR. GRACE RAUTENBACH,Person,20,3,True,False,True,False,True,DR.
Cécile Ethridge,Person,15,2,False,False,False,False,False,None
Deon Lottering,Person,14,2,False,False,False,False,False,None
jared collings,Person,14,2,False,False,False,False,False,None
College for Creative Studies,University,28,4,False,False,False,False,False,None
Miss Musa Van Den Heever,Person,24,5,False,False,False,False,False,None
wynand wolmarans,Person,16,2,False,False,False,False,False,None
Nigel Hlophe,Person,12,2,False,False,False,False,False,None
Adélie Crommett,Person,15,2,False,False,False,False,False,None
Julian Basson,Person,13,2,False,False,False,False,False,None
prof. sam williams,Person,18,3,False,False,False,False,True,None
Mrs. Mitch Kellet,Person,17,3,False,False,False,False,True,None
Desiree Brits,Person,13,2,False,False,False,False,False,None
Blognation Rhycero Private,Company,26,3,False,False,False,False,False,None
Investing Hk Ltd,Company,16,3,False,True,False,False,False,None
Morne Mhlongo,Person,13,2,False,False,False,False,False,None
Audréanne Pendreigh,Person,19,2,False,False,False,False,False,None
JOSEPHINA GILLBE,Person,16,2,False,False,True,False,False,None
esme derkes,Person,11,2,False,False,False,False,False,None
Prof. Palesa Bothma,Company,19,3,False,False,False,False,True,None
aldric coysh,Person,12,2,False,False,False,False,False,None
Zooveo MEEMBEE YODEL L.P.,Company,25,4,False,False,False,False,True,None
Lungile Burger,Person,14,2,False,False,False,False,False,None
cobb domleo,Person,11,2,False,False,False,False,False,None
DR. JOCELYN WISNIEWSKI,Person,22,3,True,False,True,False,True,DR.
Brenna Middleditch,Person,18,2,False,False,False,False,False,None
NATASHA NTULI,Person,13,2,False,False,True,False,False,None
Mrs. Next Marshall,Person,18,3,False,False,False,False,True,None
DR Antoinette Du Preez,Person,22,4,False,False,False,False,False,None
Rev. Henry De Lange,Person,19,4,False,False,False,False,True,None
Einti Shufflebeat Consortium,Company,28,3,False,False,False,False,False,None
Universidade Castelo Branco,University,27,3,False,False,False,False,False,None
Meredith Padbery,Person,16,2,False,False,False,False,False,None
Dr. Edwin Ferreira,Person,18,3,False,False,False,False,True,None
joby bartholomaus,Person,17,2,False,False,False,False,False,None
rajitlal institute of technology & health sciences (riths),University,58,8,False,False,False,False,True,None
rhys evans am mwpb01,Company,20,4,False,False,False,True,False,None
"university of the east, manila",University,30,5,False,False,False,False,True,None
DONALT BRIMLEY,Person,14,2,False,False,True,False,False,None
YAKITRI Pty,Company,11,2,False,True,False,False,False,None
Sr. THEODORE HOOFE,Person,18,3,False,False,False,False,True,None
SKYNOODLE Brainverse roodel JALOO UnLtd,Company,39,5,False,False,False,False,False,None
Sybil Crady,Person,11,2,False,False,False,False,False,None
MS HELGA FERRILLIO,Person,18,3,False,False,True,False,False,None
FATZ Avamm Kazu Pixope PTE,Person,26,5,False,False,False,False,False,None
Ms. Jessica Maluleke,Person,20,3,False,False,False,False,True,None
Hon. Unathi Msibi,Person,17,3,False,False,False,False,True,None
DUMISANI ZWANE,Person,14,2,False,False,True,False,False,None
MRS BRUCE UYS,Company,13,3,False,False,True,False,False,None
algola bus company,Company,18,3,False,False,False,False,False,None
Miss Ivy Prati,Person,14,3,False,False,False,False,False,None
MISS CHANTELLE JORDAAN,Person,22,3,False,False,True,False,False,None
Noell Covely,Person,12,2,False,False,False,False,False,None
Cogidoo Geba Skajo Quimm Gmbh,Company,29,5,False,False,False,False,False,None
Bryan Adam,Company,10,2,False,False,False,False,False,None
DR. DEAN ENSLIN,Person,15,3,True,False,True,False,True,DR.
theodoric adrienne,Person,18,2,False,False,False,False,False,None
Jaine Ruddy,Person,11,2,False,False,False,False,False,None
Miss Matty Kensett,Person,18,3,False,False,False,False,False,None
Mr BÉNÉDICTE GLANESTER,Person,22,3,False,False,False,False,False,None
MISS PEARL SCHUTTE,Person,18,3,False,False,True,False,False,None
Fikile M Ndebele,Company,16,3,False,False,False,False,False,None
DR Thomas Maluleka,Person,18,3,False,False,False,False,False,None
Mr. gordie fuchs,Person,16,3,False,False,False,False,True,None
CHERIN HUMBLESTONE,Person,18,2,False,False,True,False,False,None
raetronics ag,Company,13,2,False,False,False,False,False,None
feedspan MINYX Yombu PTY (LTD).,Company,31,5,False,True,False,False,True,None
Sr. Marie-hélène Birchenough,Person,28,3,False,False,False,False,True,None
Mrs Hon. Nicola Basson,Person,22,4,False,False,False,False,True,None
Ms. Dimakatso Mitchell,Company,22,3,False,False,False,False,True,None
Carla Maseko,Person,12,2,False,False,False,False,False,None
DEVPOINT Skyvu Oyondu Midel L.P.,Company,32,5,False,False,False,False,True,None
Miss ROSITA BERNADE,Person,19,3,False,False,False,False,False,None
Prof. kitty channer,Person,19,3,False,False,False,False,True,None
VUYOKAZI ZONDI,Person,14,2,False,False,True,False,False,None
liesa maccraw,Person,13,2,False,False,False,False,False,None
Elvina Buchett,Person,14,2,False,False,False,False,False,None
MRS simone move,Person,15,3,False,False,False,False,False,None
Béatrice Isaksen,Company,16,2,False,False,False,False,False,None
Live Z Realbuzz DabZ Eabox GMBH Co.,Company,35,7,False,False,False,False,True,None
David Grobbelaar,Person,16,2,False,False,False,False,False,None
DR jillana knudsen,Person,18,3,False,False,False,False,False,None
Styrbjörn Stadding,Person,18,2,False,False,False,False,False,None
Ralph Refford,Person,13,2,False,False,False,False,False,None
Miss Yusuf Petersen,Person,19,3,False,False,False,False,False,None
Zabrina Botte,Person,13,2,False,False,False,False,False,None
Carmen Truter,Person,13,2,False,False,False,False,False,None
Brett Kubheka,Person,13,2,False,False,False,False,False,None
SHAPIRO COOKERIES PL,Company,20,3,False,False,True,False,False,None
COLVER GUSTICKE,Person,15,2,False,False,True,False,False,None
Mr. Florentia Lyburn,Person,20,3,False,False,False,False,True,None
Rev. Siphokazi De Bruyn,Person,23,4,False,False,False,False,True,None
berny mckinn,Person,12,2,False,False,False,False,False,None
MELANTHA DEMANN,Person,15,2,False,False,True,False,False,None
caroline jooste,Person,15,2,False,False,False,False,False,None
Aubrie Janusik,Company,14,2,False,False,False,False,False,None
cullen clair,Company,12,2,False,False,False,False,False,None
Prof. Siphiwe Kleynhans,Person,23,3,False,False,False,False,True,None
Yusuf Phiri,Person,11,2,False,False,False,False,False,None
andries basson,Company,14,2,False,False,False,False,False,None
Dr Ahmed Kelly,Person,14,3,False,False,False,False,False,None
MRS Cyndy Scottrell,Person,19,3,False,False,False,False,False,None
TAGCHAT Eire OYONDER Family Trust,Company,33,5,False,False,False,False,False,None
Miss romonda bettlestone,Person,24,3,False,False,False,False,False,None
Ahmed Ntuli,Person,11,2,False,False,False,False,False,None
Mr. Julian Hlatshwayo,Person,21,3,False,False,False,False,True,None
Miss christian strydom,Person,22,3,False,False,False,False,False,None
Transfer Bank Pl,Company,16,3,False,False,False,False,False,None
twimm AG,Company,8,2,False,False,False,False,False,None
Vzdo Domme (Pty) Ltd,Company,20,4,False,True,False,False,True,None
Mr. dean botha,Person,14,3,False,False,False,False,True,None
Prof. bulelwa ngcobo,Person,20,3,False,False,False,False,True,None
Lorraine Msomi,Person,14,2,False,False,False,False,False,None
Oyoba DIGITUBE Topiczoom PTY LTD.,Company,33,5,False,True,False,False,True,None
BRADLY DONAGHIE,Person,15,2,False,False,True,False,False,None
LAKEHEAD UNIVERSITY,University,19,2,False,False,True,False,False,None
Prof. Athena Boffey,Person,19,3,False,False,False,False,True,None
TALBERT IVANIN,Person,14,2,False,False,True,False,False,None
BÉRANGÈRE POLHILL,Person,17,2,False,False,True,False,False,None
Karabo Maleka,Person,13,2,False,False,False,False,False,None
MRS Jeannie Paoloni,Person,19,3,False,False,False,False,False,None
hon. benjamin masemola,Person,22,3,False,False,False,False,True,None
Dr ANNOTÉE O'CONNEL,Person,19,3,False,False,False,False,True,None
Prof. Clifford Perumal,Person,22,3,False,False,False,False,True,None
DR Emanuele Affron,Person,18,3,False,False,False,False,False,None
RÉSERVÉS FACEY,Person,14,2,False,False,True,False,False,None
YOUR DE JAGER,Person,13,3,False,False,True,False,False,None
Rudy Bromley,Person,12,2,False,False,False,False,False,None
Hon. Thandi Move,Person,16,3,False,False,False,False,True,None
Léane Whitlock,Person,14,2,False,False,False,False,False,None
Citadel Asia Llp,Company,16,3,False,False,False,False,False,None
amye kellie,Person,11,2,False,False,False,False,False,None
LAETITIA TILT,Person,13,2,False,False,True,False,False,None
Miss Ernesto Doohey,Person,19,3,False,False,False,False,False,None
MASHUDU NKOSI,Person,13,2,False,False,True,False,False,None
DR. OREN BURRILL,Person,16,3,True,False,True,False,True,DR.
Renée Alldred,Person,13,2,False,False,False,False,False,None
Lennard Bickley,Person,15,2,False,False,False,False,False,None
ms. lynette mkhwanazi,Person,21,3,False,False,False,False,True,None
CLAIRE STEWART,Person,14,2,False,False,True,False,False,None
Yolandi Nkomo,Person,13,2,False,False,False,False,False,None
MISS Victoria Slabbert,Person,22,3,False,False,False,False,False,None
Dr. Warren Cronje,Company,17,3,False,False,False,False,True,None
hennie kumalo,Person,13,2,False,False,False,False,False,None
YÁO GILLEY,Person,10,2,False,False,True,False,False,None
Mrs Barend Buthelezi,Company,20,3,False,False,False,False,False,None
Josée Dunford,Person,13,2,False,False,False,False,False,None
MR Roxanne Truter,Person,17,3,False,False,False,False,False,None
Kaitlynn Bick,Person,13,2,False,False,False,False,False,None
MS Mrs. Maria Mashego,Person,21,4,False,False,False,False,True,None
Quamba demimbu oyoba L.t.d.,Person,27,4,False,False,False,False,True,None
Rolph Greensitt,Person,15,2,False,False,False,False,False,None
Nye Frohock,Person,11,2,False,False,False,False,False,None
MRS Stewart Clemmey,Person,19,3,False,False,False,False,False,None
Coletta Fifoot,Person,14,2,False,False,False,False,False,None
Wynand Parker,Person,13,2,False,False,False,False,False,None
daron creyke,Person,12,2,False,False,False,False,False,None
CINÉMA SEATH,Person,12,2,False,False,True,False,False,None
OCÉANNE DAWIDOWITSCH,Person,20,2,False,False,True,False,False,None
Lincoln University Missouri,University,27,3,False,False,False,False,False,None
nessa harbard,Person,13,2,False,False,False,False,False,None
next allie,Company,10,2,False,False,False,False,False,None
Océane Sweetenham,Person,17,2,False,False,False,False,False,None
thando paul,Person,11,2,False,False,False,False,False,None
FLASHSET kimia C.C.,Company,19,3,False,False,False,False,True,None
Boitumelo Taylor,Person,16,2,False,False,False,False,False,None
Miss Gibb Shakespear,Person,20,3,False,False,False,False,False,None
GREGOR JILES,Person,12,2,False,False,True,False,False,None
Gerald Campbell,Person,15,2,False,False,False,False,False,None
REV. SIPHOKAZI BOSCH,Person,20,3,True,False,True,False,True,REV.
Devbug Dabfeed UnLtd,Company,20,3,False,False,False,False,False,None
LEBOHANG BLIGNAUT,Person,17,2,False,False,True,False,False,None
Aubrey Oberholzer,Person,17,2,False,False,False,False,False,None
mill colliss,Company,12,2,False,False,False,False,False,None
Kayle McGarrahan,Person,16,2,False,False,False,False,False,None
Onfroi Veld,Company,11,2,False,False,False,False,False,None
Uò Eagles,Person,9,2,False,False,False,False,False,None
viva Devify Teklist Inc,Company,23,4,False,True,False,False,False,None
julia street,Person,12,2,False,False,False,False,False,None
Gerald Smit,Person,11,2,False,False,False,False,False,None
Kabelo Tladi,Person,12,2,False,False,False,False,False,None
STERN BRISSARD,Person,14,2,False,False,True,False,False,None
TEBOHO STEWART,Person,14,2,False,False,True,False,False,None
Miss FREDERICK CARSTENS,Person,23,3,False,False,False,False,False,None
Mr Emmanuel Swidenbank,Person,22,3,False,False,False,False,False,None
Marcia Skedge,Person,13,2,False,False,False,False,False,None
emelita o'connolly,Person,18,2,False,False,False,False,True,None
miss Kalil Gabe,Person,15,3,False,False,False,False,False,None
personnalisée vido,Person,18,2,False,False,False,False,False,None
sisile geindre,Person,14,2,False,False,False,False,False,None
Mr Fabian Lamputt,Person,17,3,False,False,False,False,False,None
Eduino Greenroad,Person,16,2,False,False,False,False,False,None
thoughtmix devcast Pixope Fivespan PLC.,Company,39,5,False,False,False,False,True,None
jacqueline shabangu,Person,19,2,False,False,False,False,False,None
Lazzy mynte divavu Chatterbridge & Co.,Company,38,6,False,False,False,False,True,None
Mrs Falito Kinnach,Person,18,3,False,False,False,False,False,None
Skaboo Realbuzz SICAV,Company,21,3,False,False,False,False,False,None
